ips_case_number,customer,suggested_customer,reason,ips_customer_name,ips_oem,ips_created_date,ips_title
883967,ACER,NEC,title_brand_mismatch,ACER INCORPORATED,Acer,2024-05-20 09:40:55,ICPS-Wrong traffic interface while manually configure connecting path in ACM
882230,HP,NEC,title_brand_mismatch,HP Inc,HP,2024-05-10 19:42:49,(Copy Of 00869189) SIP121691 - 840 G10 / Win11 22H2 / Avtalat / NE/ PC US / AX211 random disconnect
881636,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - ThinkPad China,2024-05-09 02:40:55,T16 Gen 1 - Intel AX211 Connection Dropping with Home router Arris TG4482A
879755,LENOVO,NEC,title_brand_mismatch,LENOVO COMPAL FUTURE CENTER,NEC,2024-04-29 06:13:52,[NEC][LCFC][TopaZ][FVT][Win11 24H2 Beta] Bluetooth - LEExtendedAdvertising (Development and Integration)
876536,XIAOMI,LENOVO,title_brand_mismatch,"Huaqin Technology Co., Ltd",Xiaomi,2024-04-15 03:25:03,[HQ][Lenovo][S790] all Units only when modifying the Country code for South Korea and Chile can search for 6G hotspotsother Country code fail
870504,LENOVO,NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.",Lenovo - IdeaPad,2024-03-21 01:34:43,WLAN device show YB after connect to internal
869189,HP,NEC,title_brand_mismatch,HP Inc,HP,2024-03-14 16:45:38,SIP121691 - 840 G10 / Win11 22H2 / Avtalat / NE/ PC US / AX211 random disconnect
868467,PANASONIC,NEC,title_brand_mismatch,Panasonic Connect,Panasonic,2024-03-12 22:53:20,[Bluetooth][HrP2]BT is going slowly after some hour and then disconnection happens
867434,PANASONIC,NEC,title_brand_mismatch,Panasonic Connect,Panasonic,2024-03-07 06:42:43,[WiFi][Win 11 24H2][JfP2]WiFi is disconnected immediately when entering ModS state in AC mode
865833,ASUS,NEC,title_brand_mismatch,ASUSTEK COMPUTER INCORPORATION,Asus,2024-02-29 10:19:14,[Beta User][UX8406M][Gap]network disconnected
864236,LENOVO,NEC,title_brand_mismatch,SINGAPORE MOE,Lenovo - ThinkPad JP,2024-02-21 06:21:56,"[Intel/Commercial][External][Intel WIFI card AX201, AX210 & AX211] WIFI keep disconnecting / Roaming Aggressiveness"
864154,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - ThinkPad JP,2024-02-21 01:06:40,[Jaguar-3][RPL][AX211] Wifi randomly disconnects
860647,PANASONIC,NEC,title_brand_mismatch,Panasonic Connect,Panasonic,2024-01-30 06:47:33,[WiFi]WiFi is disconnected immediately when entering ModS state in AC mode
855963,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - ThinkPad JP,2024-01-10 23:48:57,BE200 WLAN can connect to WPA3 Enterprise with expired cert
855066,TOSHIBA,NEC,title_brand_mismatch,Dynabook Inc.,Dynabook Inc,2024-01-06 07:45:09,"[Dynabook]Controller information is ""Audio Kernel-Mode Proxy Unit Device"" when connected with LE audio headset"
853688,OTHER - OEM,NEC,title_brand_mismatch,AIstone,Other - OEM,2023-12-29 09:00:30,[TONGFANG][Meteor Lake H][GX] Bluetooth disconnected after resume from S4
852740,DELL,NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.",Dell,2023-12-25 02:28:53,PIMS-258681 [Tributo LNL_EVT] Unable to Connect Phone via Bluetooth
852623,HP,NEC,title_brand_mismatch,QUANTA COMPUTER INC.,HP,2023-12-22 09:10:26,[Quanta][bnb][Rex][W11_23h2][GFP2-AX211]SIO2244813_The wireless ap auto disconnect after connected it about 5 mins.
848044,SAMSUNG,NEC,title_brand_mismatch,"SAMSUNG ELECTRONICS CO., LTD.",Samsung,2023-12-04 07:17:33,[Venus4-MTL][GfP2] BT earphone is not connected completely
847679,HP,NEC,title_brand_mismatch,INVENTEC CORPORATION,HP,2023-12-01 02:38:39,WiFi NDT Tool Connection Fail
846451,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - Desktop,2023-11-27 02:23:50,Motorola Ready for disconnection
845986,LENOVO,NEC,title_brand_mismatch,LENOVO COMPAL FUTURE CENTER,NEC,2023-11-23 03:40:04,[LCFC][NEC][Citron][SOVP][Win11]system got 0x18b BSOD during Warm Boot stress test which is related with Intel BT
845448,DELL,HP,title_brand_mismatch,WISTRON CORPORATION,Dell,2023-11-21 08:04:04,Intel BE200 & BE202 Initial Throughput limit
845439,"FOXCONN TECHNOLOGY CO., LTD.",HP,title_brand_mismatch,"FOXCONN TECHNOLOGY CO., LTD.","FOXCONN TECHNOLOGY CO., LTD.",2023-11-20 23:36:00,"[HP][Foxconn][RPL-S Refresh][GaP2-BE200]BSE 0x9f with ""DRIVER POWER STATE FAILURE"" occurred when idle in OS for several minutes with PCIe add-on card."
845195,"COMPAL ELECTRONICS, INC.",ASUS|NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-11-20 02:50:00,[RPL U/U Refresh][ASUS A32/A34]fail to connect WPA2 WIFI AP
844252,HP,NEC,title_brand_mismatch,HP Inc,HP,2023-11-15 19:31:53,SIP120269 - EliteBook 840 G8/UAE/Windows 11 21H2/WIFI disconnection
843735,PEGATRON CORPORATION,ASUS,title_brand_mismatch,Pegatron Corporation,Pegatron Corporation,2023-11-14 01:46:00,[ASUS][Commercial][B5404CMA] vPro CPU + BE200 can not enter MS
842655,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - Desktop,2023-11-09 02:49:08,PC cant connect with Motorola Phone by P2P mode
841726,TOSHIBA,NEC,title_brand_mismatch,Dynabook Inc.,Dynabook Inc,2023-11-06 05:42:21,[Dynabook][MTL-H][Win11][WW47-48WS][PreWork]cannot reconnect to BT LE headset by clicking headset right earbud
841081,OTHER - OEM,NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.",Other - OEM,2023-11-02 02:21:48,[Compal][JQX50][LNL Platform]WLAN sometimes yellow bang & BT could detect devices but could not connect
840812,TOSHIBA,NEC,title_brand_mismatch,Dynabook Inc.,Dynabook Inc,2023-11-01 02:11:56,[Dynabook][MTL-H][Win11][WW47-48WS][PreWork]Start Menu show 2 ICPS Apps after connecting to Internet about 20 minutes
840735,ASUS,NEC,title_brand_mismatch,ASUSTEK COMPUTER INCORPORATION,Asus,2023-10-31 15:37:09,(Copy Of 00834136) WiFi disconnected when running YouTube live streaming and CPU burn-in test
838546,DELL,HP,title_brand_mismatch,"COMPAL ELECTRONICS, INC.",Dell,2023-10-20 09:43:22,Killer1750x has 6E band throughput issue in 6E 160M CH197 ATT90 RX Fail conductive test in SPORTON lab
836298,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - ThinkPad JP,2023-10-13 04:07:16,[AX211][RPL] Wifi suddenly disconnects during roaming transition
834577,ASUS,NEC,title_brand_mismatch,ASUSTEK COMPUTER INCORPORATION,Asus,2023-10-04 06:50:04,[ASUC_CCBU][B3302CEA][AX201][22.240.0.6] Cant connect with some 5G WIFI access
833891,WISTRON CORPORATION,LENOVO,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-09-28 02:12:00,[Lenovo][Wistron][RPL-R][DT]Intel AX211 WiFi Card has Yellow Bang
833593,ACER,HP,title_brand_mismatch,ACER INCORPORATED,Acer,2023-09-27 06:34:31,WiFi 7 throughput abnormal
832516,ASUS,NEC,title_brand_mismatch,ASUSTEK COMPUTER INCORPORATION,Asus,2023-09-22 02:14:17,System not able to fully enter sleep when connect ROG Gladius III mouse
832561,PEGATRON CORPORATION,ASUS|HP,title_brand_mismatch,Pegatron Corporation,Pegatron Corporation,2023-09-21 21:13:00,[ASUS][B3404/3604/5404/5604CMA][BE200 QS]WIFI 7 Max TX Throughput issue
831971,ASUS,NEC,title_brand_mismatch,ASUSTEK COMPUTER INCORPORATION,Asus,2023-09-20 08:32:50,[ASUC_CCBU][B3302CEA][AX201][22.240.0.6] Can not connect with NTF 5G network.
832137,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-09-20 06:06:00,"[Lenovo] [Compal][TB 16 Gen6+ IMH][Meteor Lake] [AX211][Win11][F/R:18/39u, 79/3,900c]Stress_Wifi WB System show wifi ping test fail."
831669,PANASONIC,NEC,title_brand_mismatch,Panasonic Connect,Panasonic,2023-09-19 07:47:19,[WiFi]Unable to connect to AP with default settings
829437,LENOVO,NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.",Lenovo - IdeaPad,2023-09-11 02:30:48,System only show connected to Microphone but w/o audio after paired BT headset
829201,XIAOMI,NEC,title_brand_mismatch,XIAOMI CORPORATION,Xiaomi,2023-09-08 05:09:01,[MIUI+][AX203]ble connection failed
828851,XIAOMI,NEC,title_brand_mismatch,XIAOMI CORPORATION,Xiaomi,2023-09-07 03:43:13,[MIUI+][AX211]PC abnormally disconnected from mobile phone hotspot
828495,QUANTA COMPUTER INC.,ACER,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-09-06 00:59:00,[Acer][Quanta][RPL-R] Failed to use Intel ANT tool on Intel Wi-Fi7 BE200
827930,SAMSUNG,NEC,title_brand_mismatch,"SAMSUNG ELECTRONICS CO., LTD.",Samsung,2023-09-04 07:09:15,"[Win11][GfP2] Only mic is connected with BT earphone, not audio after windows update"
827401,ASUS,NEC,title_brand_mismatch,ASUSTEK COMPUTER INCORPORATION,Asus,2023-08-31 10:13:45,[UX3405MA][LE Audio]Gaxaly buds pro cannot disconnect
827332,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-08-31 00:58:00,[Lenovo_AIO][Compal][A390][Raptor Lake-H]The unit show BSOD(0x1e) after connecting to a mobile hotspot and Bluetooth devices.
826286,WISTRON CORPORATION,DELL,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-08-27 20:07:00,[Dell][Wistron] WLAN v23.0.0.18 show YB on Odin MLK RPL(AX211)
819784,PEGATRON CORPORATION,ASUS|HP,title_brand_mismatch,Pegatron Corporation,Pegatron Corporation,2023-07-30 23:48:00,[ASUS][B3404/3604/5404/5604CMA][BE200]WIFI 7 Max Throughput issue
818545,WISTRON CORPORATION,DELL,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-07-24 19:51:00,[Dell][Wistron][RPL S Refresh]WiAMT can't be accessed when disable WLAN driver
815237,PEGATRON CORPORATION,ASUS,title_brand_mismatch,Pegatron Corporation,Pegatron Corporation,2023-07-10 19:58:00,[ASUS][PEGATRON][Meteor Lake-U/H][B3404CMA] CITU test fail
813237,FUJITSU,NEC,title_brand_mismatch,Fujitsu Client Computing Limited (Lenovo/FCCL),Fujitsu,2023-06-30 11:00:41,Cannot connect with WPA3-Personal (H2E) on JfP2
812257,QUANTA COMPUTER INC.,NEC,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-06-27 00:31:00,[RPL-H][Sportage_RTH][OS:22621] widi will auto disconnect within 5 seconds when resume from S3/S4/S5
812081,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-06-26 08:38:00,[Lenovo][Huaqin][S790-14 Pro][AX203][22H2][100%]cannot test by using CITU
811193,LENOVO,NEC,title_brand_mismatch,LENOVO COMPAL FUTURE CENTER,NEC,2023-06-20 12:21:47,[NEC_IdeaPad][LCFC][NECS380][SIT][Win11/Win10] Intel Bluetooth (AX203) show Yellow Bang during Modern Standby stress test
807779,DELL,NEC,title_brand_mismatch,WISTRON CORPORATION,Dell,2023-06-05 10:03:23,D13.5 Dolphin V MLK2 cant connect DRTU (22.235.04)
805557,HP,NEC,title_brand_mismatch,HP Inc,HP,2023-05-24 14:59:45,[3LS] SIP117708 - 840 G8 / Win 10 21h2 / Flydubai / PC US / Wireless disconnect
804363,HP,NEC,title_brand_mismatch,HP Inc,HP,2023-05-18 17:42:46,SIP117708 - 840 G8 / Win 10 21h2 / Flydubai / ISE / PC US / Wireless disconnect issue
802973,LENOVO,NEC,title_brand_mismatch,LENOVO COMPAL FUTURE CENTER,Lenovo - IdeaPad,2023-05-12 01:44:43,"[Y560A+A AMD]Unit disconnect AP without choose ""connect automatically"" overnight"
800497,OTHER - OEM,NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.",Other - OEM,2023-05-02 01:27:47,BE200 connect to Wi-Fi 6E
799096,CLEVO,NEC,title_brand_mismatch,CLEVO CO.,Clevo,2023-04-24 07:40:42,youtube MV show error after S3/S4 resume with BT earphone connected.
797804,SAMSUNG,NEC,title_brand_mismatch,"SAMSUNG ELECTRONICS CO., LTD.",Samsung,2023-04-19 02:00:59,Sound doesnt come out from the connected BT speaker
797571,LENOVO,NEC,title_brand_mismatch,LENOVO COMPAL FUTURE CENTER,Lenovo - IdeaPad,2023-04-18 04:59:02,[Y760S AMD][Intel Killer1650x & AX200]Unit B has no internet after connecting un
795689,WISTRON CORPORATION,DELL,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-04-10 04:20:00,[Dell][Wistron][MTL-H][Odin] Wireless CITU tool install fail
794086,WISTRON CORPORATION,HP,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-03-30 02:45:00,[HP][Wistron][Tuffy] Wake on WLAN function test fail in AX211 module
792875,GETAC,HP,title_brand_mismatch,GETAC TECHNOLOGY CORPORATION,Getac,2023-03-24 08:06:12,Ax211 BT throughput Tx/Rx performance is low
791133,HP,NEC,title_brand_mismatch,HP Inc,HP,2023-03-16 00:20:58,SIP116265 - x360 1040 G9 / Win 10 21H2 / MSB / NE / PC US / AX211 loses connect
787273,LENOVO,NEC,title_brand_mismatch,Lenovo (Beijing) Limited,Lenovo - ThinkPad China,2023-02-28 01:47:29,T14s Gen1a with Intel AX201 -  WiFi disconnects when roaming from 40 to 80MHz AP
786636,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-02-22 21:05:00,[Dell_Axiom ADL]SUT can?t search WIFI6E AP in WIFI setting list for JP country.
785849,HUAWEI,NEC,title_brand_mismatch,"Huaqin Technology Co., Ltd",Huawei,2023-02-20 07:44:05,[HUAQIN][NB3757C][22621.1194][Win11][RPL][BT]The bluetooth headset can not reconnect when close to computer.
784552,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-02-13 01:12:00,[HP] - SIO2160897 [SIT][FIT-COMM][RPL_H][RPL_HX][INT] Occurred lag/interrupt/echo/zizi noise from BT earphone during Zoom call
784551,WISTRON CORPORATION,NEC,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-02-13 01:12:00,[Thinkpad L13-G3][DOA][AX201]wifi disconnected randomly in customer environment
784399,INVENTEC CORPORATION,HP|NEC,title_brand_mismatch,INVENTEC CORPORATION,INVENTEC CORPORATION,2023-02-10 19:02:00,[HP][IEC] - [Baymax][MTL][GFP2-AX211][Win11 22621.963] - BT driver will become unknown device and WLAN will YB in DM after connected BT headset
784216,QUANTA COMPUTER INC.,HP,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-02-09 22:31:00,[HP][Quanta]-[Willie][MTL][AX211][Win11 22H2]WiFi device YB with CPU C10 enabled
782720,WISTRON CORPORATION,ACER,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-02-05 02:16:00,[Acer_Ape][RPL-U] [AX211] System auto wake from Sleep to S4 path every 5 minutes
782584,QUANTA COMPUTER INC.,NEC,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-02-03 03:10:00,Intel 1690i network card cannot connect to two networks at the same time
782493,WISTRON CORPORATION,DELL,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-02-02 23:08:00,"[Dell][Wistron][Odin ADL]The dell pair will not pop up the pairing information, it will be normal only after BT turn off / on."
782264,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-02-02 02:01:00,[Dell_TGL_Montreux]The dell pair will not pop up the pairing information when just been installed without restarted
781788,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-02-01 00:57:00,"[Lenovo-Ideapad][Compal][S580-14&16 IRL H45 SIT] AX211:Unit show ""No WI-FI network found"" in action center.(F/R:1/2)"
781730,QUANTA COMPUTER INC.,HP,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-01-31 23:28:00,HP_bnb_Iaso_The NFC mouse doesn't work after turn on NFC and Bluetooth with Airplane mode on.(Intel AX211)(SIO2168560)
781578,QUANTA COMPUTER INC.,HP,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-01-31 19:18:00,HP_bnb_Iaso_No sound output from Poly BT Headset when playing online music and pairing Poly BT headset.(Intel AX211)(SIO2168824)
781553,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-01-31 18:20:00,[Honor][HUAQIN][Born&fermiG][Intel RPL][Intel AX201][BT]The Bluetooth file transfer rate is lower than 120KB/s
781420,QUANTA COMPUTER INC.,HP|NEC,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-01-31 03:07:00,"HP_bnb_Iaso_Win11_Wifi list show ""No wifi networks found"" when connecting wifi 6G and playing online video about 2 hours.(AX211)(SIO2168454)"
780890,INVENTEC CORPORATION,HP|NEC,title_brand_mismatch,INVENTEC CORPORATION,INVENTEC CORPORATION,2023-01-29 22:57:00,[HP][IEC] - SIO2165868 - [Medusa][RPL][GFP2-AX211][Win11 22621.963]Poly headset cannot automatically connect after disconnecting the Bluetooth connection and reopening the Bluetooth.
780866,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-01-29 21:44:00,[ASUS Huqain] AX211 BIOS TAS setting
780865,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,2023-01-29 21:31:00,"[Honor][Quanta][9R1B][GalileoG][AX201][22H2][BT][91013] The file transfer is abnormal, some files cannot be transferred or the long file name cannot be transferred successfully"
779382,"COMPAL ELECTRONICS, INC.",HP|NEC,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-18 04:06:00,"[HP] - SIO2166367 - [SIT][FIT-COMM][RPL][INT] The BT headset just show ""Connected voice"" in PC setting and show ""Hands-Free"" in sound output list after reconnect it during ZOOM video call"
779329,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-01-18 00:37:00,[Huaqin][ASUS_TP3402VA][RPL_H45][Win11 21H2]Bsod occurred 0x5c with memory dump point to AX211 BT related
778542,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-01-14 01:46:00,[Huaqin][ASUS][UP3404VA-RPL-P]Intel AX211 BT show YB during S4 Stress test(F/R:1/1 PC ?1/900 cycles)
777804,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-11 04:45:00,[HP] - SIO2166375 - [SIT][FIT-COMM][RPL][INT] BSOD 0X9F occurred after BT no response and then restart
777793,WISTRON CORPORATION,ASUS,title_brand_mismatch,WISTRON CORPORATION,WISTRON CORPORATION,2023-01-11 03:49:00,[ASUS][Wistron]D700ME RPL-S CITU marginal test fail on Wlan 9462 card
777770,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-11 02:24:00,[Dell/Compal][MayaBayRPL]System occur will BSOD_INTERNAL_POWER_ERROR (a0) after do S4
777674,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-10 23:06:00,[HP] - SIO2161586 - [SIT][FIT-COMM][RPL-U][INT] The bluetooth button has no function when click BT button in PC setting and sys-tray during video call
777623,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-10 21:38:00,[Dell_Galio_Intel] Killer WLAN can't enter D3 mode when PHM test.
776850,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-01-08 18:01:00,"?ASUS??UX3404?Use Ant tool to check TAS function, the TAS state is invalid"
776810,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-07 02:48:00,[Dell\Compal] [MayaBay] Stress_MS_ BSOD_ SYSTEM_SERVICE_ EXCEPTION (code:3B) (w/ dump)
776225,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-04 21:37:00,[Dell/Compal]Mayabay RPL_HLK_FAIL_System - Sleep with IO Before and After (Reliability SysFund)
775881,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,"COMPAL ELECTRONICS, INC.","COMPAL ELECTRONICS, INC.",2023-01-03 20:24:00,"(Copy Of 00775162) [HP] - SIO2163876 - [SIT][WPVT][RPL-U][Win11]Blackscreen without backlit (with Bugcheck 0x9F,point at ""BTHport.sys"") occurred as running Winpvt- Hibernation Focus + AC/DC Cycling test."
775459,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,"Huaqin Technology Co., Ltd","Huaqin Technology Co., Ltd",2023-01-01 08:45:00,[Honor][HUAQIN][Born&fermiG][Intel RPL][Intel AX201][BT]The Bluetooth file transfer rate is lower than 120KB/s
775162,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-12-29 01:36:00,"[HP] - SIO2163876 - [SIT][WPVT][RPL-U][Win11]Blackscreen without backlit (with Bugcheck 0x9F,point at ""BTHport.sys"") occurred as running Winpvt- Hibernation Focus + AC/DC Cycling test."
775162,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-12-29 01:36:00,"[HP] - SIO2163876 - [SIT][WPVT][RPL-U][Win11]Blackscreen without backlit (with Bugcheck 0x9F,point at ""BTHport.sys"") occurred as running Winpvt- Hibernation Focus + AC/DC Cycling test."
775162,"COMPAL ELECTRONICS, INC.",HP,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-12-29 01:36:00,"[HP] - SIO2163876 - [SIT][WPVT][RPL-U][Win11]Blackscreen without backlit (with Bugcheck 0x9F,point at ""BTHport.sys"") occurred as running Winpvt- Hibernation Focus + AC/DC Cycling test."
